jnr_sm_id,lead_id,lead_stage,call_done_date,call_status,call_reason
JNR1007MG,USR1129,lead,1/14/2022,successful,lead_introduction
JNR1007MG,USR1129,lead,1/16/2022,successful,demo_schedule
JNR1007MG,USR1129,lead,1/17/2022,successful,demo_not_attended
JNR1007MG,USR1130,lead,1/15/2022,unsuccessful,lead_introduction
JNR1007MG,USR1130,lead,1/16/2022,successful,lead_introduction
JNR1007MG,USR1130,lead,1/18/2022,successful,demo_schedule
JNR1007MG,USR1130,lead,1/19/2022,successful,demo_not_attended
JNR1007MG,USR1130,lead,1/19/2022,successful,demo_not_attended
JNR1007MG,USR1130,lead,1/19/2022,successful,demo_not_attended
JNR1007MG,USR1130,awareness,1/19/2022,successful,post_demo_followup
JNR1007MG,USR1131,lead,1/15/2022,successful,lead_introduction
JNR1007MG,USR1131,lead,1/16/2022,successful,demo_schedule
JNR1007MG,USR1131,lead,1/20/2022,successful,demo_not_attended
JNR1007MG,USR1131,lead,1/20/2022,successful,demo_not_attended
JNR1007MG,USR1131,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1007MG,USR1131,lead,1/20/2022,successful,demo_not_attended
JNR1007MG,USR1131,awareness,1/20/2022,successful,post_demo_followup
JNR1007MG,USR1131,consideration,1/20/2022,successful,interested_for_conversion
JNR1007MG,USR1131,consideration,1/20/2022,successful,followup_for_conversion
JNR1007MG,USR1131,consideration,1/20/2022,successful,followup_for_conversion
JNR1007MG,USR1132,lead,1/15/2022,successful,lead_introduction
JNR1007MG,USR1132,lead,1/16/2022,successful,demo_schedule
JNR1007MG,USR1132,lead,1/17/2022,successful,demo_not_attended
JNR1007MG,USR1132,lead,1/17/2022,successful,demo_not_attended
JNR1007MG,USR1132,awareness,1/17/2022,successful,post_demo_followup
JNR1007MG,USR1132,consideration,1/17/2022,successful,interested_for_conversion
JNR1007MG,USR1132,consideration,1/17/2022,successful,followup_for_conversion
JNR1007MG,USR1132,consideration,1/17/2022,successful,followup_for_conversion
JNR1007MG,USR1132,conversion,1/17/2022,successful,successful_conversion
JNR1007MG,USR1133,lead,1/17/2022,unsuccessful,lead_introduction
JNR1007MG,USR1133,lead,1/18/2022,successful,lead_introduction
JNR1007MG,USR1133,lead,1/20/2022,unsuccessful,demo_schedule
JNR1007MG,USR1133,lead,1/18/2022,successful,demo_schedule
JNR1007MG,USR1133,lead,1/19/2022,successful,demo_not_attended
JNR1007MG,USR1133,lead,1/19/2022,successful,demo_not_attended
JNR1007MG,USR1133,awareness,1/19/2022,successful,post_demo_followup
JNR1007MG,USR1133,consideration,1/19/2022,successful,interested_for_conversion
JNR1007MG,USR1133,consideration,1/19/2022,successful,followup_for_conversion
JNR1007MG,USR1133,consideration,1/19/2022,successful,followup_for_conversion
JNR1007MG,USR1133,conversion,1/19/2022,successful,successful_conversion
JNR1007MG,USR1134,lead,1/17/2022,successful,lead_introduction
JNR1007MG,USR1134,lead,1/19/2022,successful,demo_schedule
JNR1007MG,USR1134,lead,1/20/2022,successful,demo_not_attended
JNR1007MG,USR1135,lead,1/15/2022,unsuccessful,lead_introduction
JNR1007MG,USR1135,lead,1/16/2022,successful,lead_introduction
JNR1007MG,USR1135,lead,1/17/2022,successful,demo_schedule
JNR1007MG,USR1135,lead,1/18/2022,successful,demo_not_attended
JNR1007MG,USR1135,lead,1/18/2022,successful,demo_not_attended
JNR1007MG,USR1135,lead,1/18/2022,successful,demo_not_attended
JNR1007MG,USR1135,awareness,1/18/2022,successful,post_demo_followup
JNR1007MG,USR1136,lead,2/19/2022,successful,lead_introduction
JNR1007MG,USR1136,lead,2/20/2022,successful,demo_schedule
JNR1007MG,USR1136,lead,2/21/2022,successful,demo_not_attended
JNR1007MG,USR1136,lead,2/21/2022,successful,demo_not_attended
JNR1007MG,USR1136,lead,2/21/2022,unsuccessful,demo_not_attended
JNR1007MG,USR1136,lead,2/21/2022,successful,demo_not_attended
JNR1007MG,USR1137,lead,2/19/2022,successful,lead_introduction
JNR1007MG,USR1137,lead,2/21/2022,successful,demo_schedule
JNR1007MG,USR1137,lead,2/23/2022,successful,demo_not_attended
JNR1007MG,USR1137,lead,2/23/2022,successful,demo_not_attended
JNR1007MG,USR1137,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1007MG,USR1137,lead,2/23/2022,successful,demo_not_attended
JNR1007MG,USR1137,awareness,2/23/2022,successful,post_demo_followup
JNR1007MG,USR1137,consideration,2/23/2022,successful,interested_for_conversion
JNR1007MG,USR1137,consideration,2/23/2022,successful,followup_for_conversion
JNR1007MG,USR1137,consideration,2/23/2022,successful,followup_for_conversion
JNR1007MG,USR1138,lead,2/19/2022,unsuccessful,lead_introduction
JNR1007MG,USR1138,lead,2/19/2022,successful,lead_introduction
JNR1007MG,USR1138,lead,2/19/2022,successful,demo_schedule
JNR1007MG,USR1138,lead,2/22/2022,successful,demo_not_attended
JNR1007MG,USR1138,lead,2/22/2022,successful,demo_not_attended
JNR1007MG,USR1138,lead,2/22/2022,successful,demo_not_attended
JNR1007MG,USR1138,awareness,2/22/2022,successful,post_demo_followup
JNR1007MG,USR1139,lead,2/19/2022,successful,lead_introduction
JNR1007MG,USR1139,lead,2/19/2022,successful,demo_schedule
JNR1007MG,USR1139,lead,2/20/2022,successful,demo_not_attended
JNR1007MG,USR1139,lead,2/20/2022,successful,demo_not_attended
JNR1007MG,USR1140,lead,2/19/2022,unsuccessful,lead_introduction
JNR1007MG,USR1140,lead,2/20/2022,successful,lead_introduction
JNR1007MG,USR1140,lead,2/20/2022,successful,demo_schedule
JNR1007MG,USR1140,lead,2/21/2022,successful,demo_not_attended
JNR1008MG,USR1141,lead,1/1/2022,successful,lead_introduction
JNR1008MG,USR1141,lead,1/1/2022,successful,demo_schedule
JNR1008MG,USR1141,lead,1/2/2022,successful,demo_not_attended
JNR1008MG,USR1141,lead,1/2/2022,successful,demo_not_attended
JNR1008MG,USR1141,lead,1/2/2022,unsuccessful,demo_not_attended
JNR1008MG,USR1141,lead,1/2/2022,successful,demo_not_attended
JNR1008MG,USR1142,lead,1/1/2022,successful,lead_introduction
JNR1008MG,USR1142,lead,1/1/2022,successful,demo_schedule
JNR1008MG,USR1142,lead,1/7/2022,successful,demo_not_attended
JNR1008MG,USR1142,lead,1/7/2022,successful,demo_not_attended
JNR1008MG,USR1142,lead,1/7/2022,unsuccessful,demo_not_attended
JNR1008MG,USR1142,lead,1/7/2022,successful,demo_not_attended
JNR1008MG,USR1142,awareness,1/7/2022,successful,post_demo_followup
JNR1008MG,USR1142,consideration,1/7/2022,successful,interested_for_conversion
JNR1008MG,USR1142,consideration,1/7/2022,unsuccessful,followup_for_conversion
JNR1008MG,USR1142,consideration,1/7/2022,successful,followup_for_conversion
JNR1008MG,USR1142,conversion,1/7/2022,successful,successful_conversion
JNR1008MG,USR1143,lead,1/1/2022,unsuccessful,lead_introduction
JNR1008MG,USR1143,lead,1/1/2022,successful,lead_introduction
JNR1008MG,USR1143,lead,1/1/2022,successful,demo_schedule
JNR1008MG,USR1143,lead,1/1/2022,successful,demo_not_attended
JNR1008MG,USR1143,lead,1/1/2022,successful,demo_not_attended
JNR1008MG,USR1143,lead,1/1/2022,successful,demo_not_attended
JNR1008MG,USR1143,awareness,1/1/2022,successful,post_demo_followup
JNR1008MG,USR1143,consideration,1/1/2022,successful,interested_for_conversion
JNR1008MG,USR1143,consideration,1/1/2022,successful,followup_for_conversion
JNR1008MG,USR1143,consideration,1/1/2022,successful,followup_for_conversion
JNR1008MG,USR1143,conversion,1/1/2022,successful,successful_conversion
JNR1008MG,USR1144,lead,1/2/2022,successful,lead_introduction
JNR1008MG,USR1144,lead,1/2/2022,successful,demo_schedule
JNR1008MG,USR1144,lead,1/3/2022,successful,demo_not_attended
JNR1008MG,USR1144,lead,1/3/2022,successful,demo_not_attended
JNR1008MG,USR1145,lead,1/3/2022,unsuccessful,lead_introduction
JNR1008MG,USR1145,lead,1/4/2022,successful,lead_introduction
JNR1008MG,USR1145,lead,1/4/2022,successful,demo_schedule
JNR1008MG,USR1145,lead,1/6/2022,successful,demo_not_attended
JNR1008MG,USR1145,awareness,1/6/2022,successful,post_demo_followup
JNR1008MG,USR1145,consideration,1/6/2022,successful,interested_for_conversion
JNR1008MG,USR1145,awareness,1/6/2022,successful,followup_for_consideration
JNR1008MG,USR1145,consideration,1/6/2022,successful,interested_for_conversion
JNR1008MG,USR1145,awareness,1/6/2022,successful,followup_for_consideration
JNR1008MG,USR1146,lead,1/8/2022,successful,lead_introduction
JNR1008MG,USR1146,lead,1/8/2022,successful,demo_schedule
JNR1008MG,USR1146,lead,1/9/2022,successful,demo_not_attended
JNR1008MG,USR1146,lead,1/9/2022,successful,demo_not_attended
JNR1008MG,USR1146,lead,1/9/2022,unsuccessful,demo_not_attended
JNR1008MG,USR1146,lead,1/9/2022,successful,demo_not_attended
JNR1008MG,USR1147,lead,1/8/2022,successful,lead_introduction
JNR1008MG,USR1147,lead,1/8/2022,successful,demo_schedule
JNR1008MG,USR1147,lead,1/10/2022,successful,demo_not_attended
JNR1008MG,USR1147,lead,1/10/2022,successful,demo_not_attended
JNR1008MG,USR1147,awareness,1/10/2022,successful,post_demo_followup
JNR1008MG,USR1147,consideration,1/10/2022,successful,interested_for_conversion
JNR1008MG,USR1147,consideration,1/10/2022,unsuccessful,followup_for_conversion
JNR1008MG,USR1147,consideration,1/10/2022,successful,followup_for_conversion
JNR1008MG,USR1148,lead,1/8/2022,unsuccessful,lead_introduction
JNR1008MG,USR1148,lead,1/8/2022,successful,lead_introduction
JNR1008MG,USR1148,lead,1/8/2022,successful,demo_schedule
JNR1008MG,USR1148,lead,1/8/2022,successful,demo_not_attended
JNR1008MG,USR1148,lead,1/8/2022,successful,demo_not_attended
JNR1008MG,USR1149,lead,1/8/2022,successful,lead_introduction
JNR1008MG,USR1149,lead,1/8/2022,successful,demo_schedule
JNR1008MG,USR1149,lead,1/8/2022,successful,demo_not_attended
JNR1008MG,USR1150,lead,1/8/2022,unsuccessful,lead_introduction
JNR1008MG,USR1150,lead,1/9/2022,successful,lead_introduction
JNR1008MG,USR1150,lead,1/9/2022,successful,demo_schedule
JNR1008MG,USR1150,lead,1/14/2022,successful,demo_not_attended
JNR1008MG,USR1150,lead,1/14/2022,successful,demo_not_attended
JNR1008MG,USR1150,lead,1/14/2022,successful,demo_not_attended
JNR1008MG,USR1150,awareness,1/14/2022,successful,post_demo_followup
JNR1008MG,USR1151,lead,1/15/2022,successful,lead_introduction
JNR1008MG,USR1151,lead,1/17/2022,successful,demo_schedule
JNR1008MG,USR1151,lead,1/20/2022,successful,demo_not_attended
JNR1008MG,USR1151,lead,1/20/2022,successful,demo_not_attended
JNR1008MG,USR1151,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1008MG,USR1151,lead,1/20/2022,successful,demo_not_attended
JNR1008MG,USR1151,awareness,1/20/2022,successful,post_demo_followup
JNR1008MG,USR1151,consideration,1/20/2022,successful,interested_for_conversion
JNR1008MG,USR1151,consideration,1/20/2022,successful,followup_for_conversion
JNR1008MG,USR1151,consideration,1/20/2022,successful,followup_for_conversion
JNR1008MG,USR1152,lead,1/15/2022,successful,lead_introduction
JNR1008MG,USR1152,lead,1/16/2022,successful,demo_schedule
JNR1008MG,USR1152,lead,1/17/2022,successful,demo_not_attended
JNR1008MG,USR1152,lead,1/17/2022,successful,demo_not_attended
JNR1008MG,USR1152,awareness,1/17/2022,successful,post_demo_followup
JNR1008MG,USR1152,consideration,1/17/2022,successful,interested_for_conversion
JNR1008MG,USR1152,consideration,1/17/2022,unsuccessful,followup_for_conversion
JNR1008MG,USR1152,consideration,1/17/2022,successful,followup_for_conversion
JNR1008MG,USR1152,conversion,1/17/2022,successful,successful_conversion
JNR1008MG,USR1153,lead,1/17/2022,unsuccessful,lead_introduction
JNR1008MG,USR1153,lead,1/18/2022,successful,lead_introduction
JNR1008MG,USR1153,lead,1/19/2022,unsuccessful,demo_schedule
JNR1008MG,USR1153,lead,1/20/2022,successful,demo_schedule
JNR1008MG,USR1153,lead,1/21/2022,successful,demo_not_attended
JNR1008MG,USR1153,lead,1/21/2022,successful,demo_not_attended
JNR1008MG,USR1153,awareness,1/21/2022,successful,post_demo_followup
JNR1008MG,USR1153,consideration,1/21/2022,successful,interested_for_conversion
JNR1008MG,USR1153,consideration,1/21/2022,successful,followup_for_conversion
JNR1008MG,USR1153,consideration,1/21/2022,successful,followup_for_conversion
JNR1008MG,USR1153,conversion,1/21/2022,successful,successful_conversion
JNR1008MG,USR1154,lead,1/17/2022,successful,lead_introduction
JNR1008MG,USR1154,lead,1/19/2022,successful,demo_schedule
JNR1008MG,USR1154,lead,1/19/2022,successful,demo_not_attended
JNR1008MG,USR1155,lead,1/15/2022,unsuccessful,lead_introduction
JNR1008MG,USR1155,lead,1/16/2022,successful,lead_introduction
JNR1008MG,USR1155,lead,1/17/2022,successful,demo_schedule
JNR1008MG,USR1155,lead,1/18/2022,successful,demo_not_attended
JNR1008MG,USR1155,lead,1/18/2022,successful,demo_not_attended
JNR1008MG,USR1155,lead,1/18/2022,successful,demo_not_attended
JNR1008MG,USR1155,awareness,1/18/2022,successful,post_demo_followup
JNR1008MG,USR1156,lead,2/19/2022,successful,lead_introduction
JNR1008MG,USR1156,lead,2/20/2022,successful,demo_schedule
JNR1008MG,USR1156,lead,2/20/2022,successful,demo_not_attended
JNR1008MG,USR1156,lead,2/20/2022,successful,demo_not_attended
JNR1008MG,USR1156,lead,2/20/2022,unsuccessful,demo_not_attended
JNR1008MG,USR1156,lead,2/20/2022,successful,demo_not_attended
JNR1008MG,USR1157,lead,2/19/2022,successful,lead_introduction
JNR1008MG,USR1157,lead,2/21/2022,successful,demo_schedule
JNR1008MG,USR1157,lead,2/23/2022,successful,demo_not_attended
JNR1008MG,USR1157,lead,2/23/2022,successful,demo_not_attended
JNR1008MG,USR1157,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1008MG,USR1157,lead,2/23/2022,successful,demo_not_attended
JNR1008MG,USR1157,awareness,2/23/2022,successful,post_demo_followup
JNR1008MG,USR1157,consideration,2/23/2022,successful,interested_for_conversion
JNR1008MG,USR1157,consideration,2/23/2022,unsuccessful,interested_for_conversion
JNR1008MG,USR1157,consideration,2/23/2022,successful,followup_for_conversion
JNR1008MG,USR1158,lead,2/19/2022,unsuccessful,lead_introduction
JNR1008MG,USR1158,lead,2/19/2022,successful,lead_introduction
JNR1008MG,USR1158,lead,2/19/2022,successful,demo_schedule
JNR1008MG,USR1158,lead,2/22/2022,successful,demo_not_attended
JNR1008MG,USR1158,lead,2/22/2022,successful,demo_not_attended
JNR1008MG,USR1158,lead,2/22/2022,successful,demo_not_attended
JNR1008MG,USR1158,awareness,2/22/2022,successful,post_demo_followup
JNR1008MG,USR1159,lead,2/19/2022,successful,lead_introduction
JNR1008MG,USR1159,lead,2/21/2022,successful,demo_schedule
JNR1008MG,USR1159,lead,2/21/2022,successful,demo_not_attended
JNR1008MG,USR1159,lead,2/21/2022,successful,demo_not_attended
JNR1008MG,USR1160,lead,2/19/2022,unsuccessful,lead_introduction
JNR1008MG,USR1160,lead,2/20/2022,successful,lead_introduction
JNR1008MG,USR1160,lead,2/21/2022,successful,demo_schedule
JNR1008MG,USR1160,lead,2/21/2022,successful,demo_not_attended
JNR1009MG,USR1161,lead,1/3/2022,successful,lead_introduction
JNR1009MG,USR1161,lead,1/4/2022,successful,demo_schedule
JNR1009MG,USR1161,lead,1/4/2022,successful,demo_not_attended
JNR1009MG,USR1161,lead,1/4/2022,successful,demo_not_attended
JNR1009MG,USR1161,lead,1/4/2022,unsuccessful,demo_not_attended
JNR1009MG,USR1161,lead,1/4/2022,successful,demo_not_attended
JNR1009MG,USR1162,lead,1/4/2022,successful,lead_introduction
JNR1009MG,USR1162,lead,1/6/2022,successful,demo_schedule
JNR1009MG,USR1162,lead,1/7/2022,successful,demo_not_attended
JNR1009MG,USR1162,lead,1/7/2022,successful,demo_not_attended
JNR1009MG,USR1162,lead,1/7/2022,unsuccessful,demo_not_attended
JNR1009MG,USR1162,lead,1/7/2022,successful,demo_not_attended
JNR1009MG,USR1162,awareness,1/7/2022,successful,post_demo_followup
JNR1009MG,USR1162,consideration,1/7/2022,successful,interested_for_conversion
JNR1009MG,USR1162,consideration,1/7/2022,unsuccessful,followup_for_conversion
JNR1009MG,USR1162,consideration,1/7/2022,successful,followup_for_conversion
JNR1009MG,USR1163,lead,1/5/2022,unsuccessful,lead_introduction
JNR1009MG,USR1163,lead,1/6/2022,successful,lead_introduction
JNR1009MG,USR1163,lead,1/8/2022,successful,demo_schedule
JNR1009MG,USR1163,lead,1/9/2022,successful,demo_not_attended
JNR1009MG,USR1163,lead,1/9/2022,successful,demo_not_attended
JNR1009MG,USR1163,lead,1/9/2022,successful,demo_not_attended
JNR1009MG,USR1163,awareness,1/9/2022,successful,post_demo_followup
JNR1009MG,USR1164,lead,1/7/2022,successful,lead_introduction
JNR1009MG,USR1164,lead,1/8/2022,successful,demo_schedule
JNR1009MG,USR1164,lead,1/8/2022,successful,demo_not_attended
JNR1009MG,USR1164,lead,1/8/2022,successful,demo_not_attended
JNR1009MG,USR1165,lead,1/1/2022,unsuccessful,lead_introduction
JNR1009MG,USR1165,lead,1/2/2022,successful,lead_introduction
JNR1009MG,USR1165,lead,1/3/2022,successful,demo_schedule
JNR1009MG,USR1165,lead,1/3/2022,successful,demo_not_attended
JNR1009MG,USR1166,lead,1/8/2022,successful,lead_introduction
JNR1009MG,USR1166,lead,1/10/2022,successful,demo_schedule
JNR1009MG,USR1166,lead,1/10/2022,successful,demo_not_attended
JNR1009MG,USR1166,lead,1/10/2022,successful,demo_not_attended
JNR1009MG,USR1166,lead,1/10/2022,unsuccessful,demo_not_attended
JNR1009MG,USR1166,lead,1/10/2022,successful,demo_not_attended
JNR1009MG,USR1167,lead,1/8/2022,successful,lead_introduction
JNR1009MG,USR1167,lead,1/10/2022,successful,demo_schedule
JNR1009MG,USR1167,lead,1/10/2022,successful,demo_not_attended
JNR1009MG,USR1167,lead,1/10/2022,successful,demo_not_attended
JNR1009MG,USR1167,awareness,1/10/2022,successful,post_demo_followup
JNR1009MG,USR1167,consideration,1/10/2022,successful,interested_for_conversion
JNR1009MG,USR1167,consideration,1/10/2022,unsuccessful,followup_for_conversion
JNR1009MG,USR1167,consideration,1/10/2022,successful,followup_for_conversion
JNR1009MG,USR1168,lead,1/8/2022,unsuccessful,lead_introduction
JNR1009MG,USR1168,lead,1/8/2022,successful,lead_introduction
JNR1009MG,USR1168,lead,1/9/2022,successful,demo_schedule
JNR1009MG,USR1168,lead,1/9/2022,successful,demo_not_attended
JNR1009MG,USR1168,lead,1/9/2022,successful,demo_not_attended
JNR1009MG,USR1169,lead,1/8/2022,successful,lead_introduction
JNR1009MG,USR1169,lead,1/9/2022,successful,demo_schedule
JNR1009MG,USR1169,lead,1/9/2022,successful,demo_not_attended
JNR1009MG,USR1170,lead,1/8/2022,unsuccessful,lead_introduction
JNR1009MG,USR1170,lead,1/9/2022,successful,lead_introduction
JNR1009MG,USR1170,lead,1/11/2022,successful,demo_schedule
JNR1009MG,USR1170,lead,1/14/2022,successful,demo_not_attended
JNR1009MG,USR1170,lead,1/14/2022,successful,demo_not_attended
JNR1009MG,USR1170,lead,1/14/2022,successful,demo_not_attended
JNR1009MG,USR1170,awareness,1/14/2022,successful,post_demo_followup
JNR1009MG,USR1171,lead,1/17/2022,successful,lead_introduction
JNR1009MG,USR1171,lead,1/17/2022,successful,demo_schedule
JNR1009MG,USR1171,lead,1/20/2022,successful,demo_not_attended
JNR1009MG,USR1171,lead,1/20/2022,successful,demo_not_attended
JNR1009MG,USR1171,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1009MG,USR1171,lead,1/20/2022,successful,demo_not_attended
JNR1009MG,USR1171,awareness,1/20/2022,successful,post_demo_followup
JNR1009MG,USR1171,consideration,1/20/2022,successful,interested_for_conversion
JNR1009MG,USR1171,consideration,1/20/2022,successful,followup_for_conversion
JNR1009MG,USR1171,consideration,1/20/2022,successful,followup_for_conversion
JNR1009MG,USR1172,lead,1/18/2022,successful,lead_introduction
JNR1009MG,USR1172,lead,1/20/2022,successful,demo_schedule
JNR1009MG,USR1172,lead,1/21/2022,successful,demo_not_attended
JNR1009MG,USR1172,lead,1/21/2022,successful,demo_not_attended
JNR1009MG,USR1172,awareness,1/21/2022,successful,post_demo_followup
JNR1009MG,USR1172,consideration,1/21/2022,successful,interested_for_conversion
JNR1009MG,USR1172,consideration,1/21/2022,successful,followup_for_conversion
JNR1009MG,USR1172,consideration,1/21/2022,successful,followup_for_conversion
JNR1009MG,USR1172,conversion,1/21/2022,successful,successful_conversion
JNR1009MG,USR1173,lead,1/17/2022,unsuccessful,lead_introduction
JNR1009MG,USR1173,lead,1/18/2022,successful,lead_introduction
JNR1009MG,USR1173,lead,1/19/2022,unsuccessful,demo_schedule
JNR1009MG,USR1173,lead,1/19/2022,successful,demo_schedule
JNR1009MG,USR1173,lead,1/19/2022,successful,demo_not_attended
JNR1009MG,USR1173,lead,1/19/2022,successful,demo_not_attended
JNR1009MG,USR1173,awareness,1/19/2022,successful,post_demo_followup
JNR1009MG,USR1173,consideration,1/19/2022,successful,interested_for_conversion
JNR1009MG,USR1173,consideration,1/19/2022,successful,followup_for_conversion
JNR1009MG,USR1173,consideration,1/19/2022,successful,followup_for_conversion
JNR1009MG,USR1173,conversion,1/19/2022,successful,successful_conversion
JNR1009MG,USR1174,lead,1/17/2022,successful,lead_introduction
JNR1009MG,USR1174,lead,1/19/2022,successful,demo_schedule
JNR1009MG,USR1174,lead,1/19/2022,successful,demo_not_attended
JNR1009MG,USR1175,lead,1/15/2022,unsuccessful,lead_introduction
JNR1009MG,USR1175,lead,1/16/2022,successful,lead_introduction
JNR1009MG,USR1175,lead,1/16/2022,successful,demo_schedule
JNR1009MG,USR1175,lead,1/18/2022,successful,demo_not_attended
JNR1009MG,USR1175,lead,1/18/2022,successful,demo_not_attended
JNR1009MG,USR1175,lead,1/18/2022,successful,demo_not_attended
JNR1009MG,USR1175,awareness,1/18/2022,successful,post_demo_followup
JNR1009MG,USR1176,lead,2/21/2022,successful,lead_introduction
JNR1009MG,USR1176,lead,2/23/2022,successful,demo_schedule
JNR1009MG,USR1176,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1009MG,USR1176,lead,2/24/2022,unsuccessful,demo_not_attended
JNR1009MG,USR1176,lead,2/24/2022,unsuccessful,demo_not_attended
JNR1009MG,USR1176,lead,2/24/2022,successful,demo_not_attended
JNR1009MG,USR1177,lead,2/22/2022,successful,lead_introduction
JNR1009MG,USR1177,lead,2/23/2022,successful,demo_schedule
JNR1009MG,USR1177,lead,2/23/2022,successful,demo_not_attended
JNR1009MG,USR1177,lead,2/23/2022,successful,demo_not_attended
JNR1009MG,USR1177,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1009MG,USR1177,lead,2/23/2022,successful,demo_not_attended
JNR1009MG,USR1177,awareness,2/23/2022,successful,post_demo_followup
JNR1009MG,USR1177,consideration,2/23/2022,successful,interested_for_conversion
JNR1009MG,USR1177,consideration,2/23/2022,successful,followup_for_conversion
JNR1009MG,USR1177,consideration,2/23/2022,successful,followup_for_conversion
JNR1009MG,USR1178,lead,2/23/2022,unsuccessful,lead_introduction
JNR1009MG,USR1178,lead,2/24/2022,successful,lead_introduction
JNR1009MG,USR1178,lead,2/25/2022,successful,demo_schedule
JNR1009MG,USR1178,lead,2/26/2022,successful,demo_not_attended
JNR1009MG,USR1178,lead,2/26/2022,successful,demo_not_attended
JNR1009MG,USR1178,lead,2/26/2022,successful,demo_not_attended
JNR1009MG,USR1178,awareness,2/26/2022,successful,post_demo_followup
JNR1009MG,USR1179,lead,2/25/2022,successful,lead_introduction
JNR1009MG,USR1179,lead,2/27/2022,successful,demo_schedule
JNR1009MG,USR1179,lead,2/28/2022,successful,demo_not_attended
JNR1009MG,USR1179,lead,2/28/2022,successful,demo_not_attended
JNR1009MG,USR1180,lead,2/19/2022,unsuccessful,lead_introduction
JNR1009MG,USR1180,lead,2/20/2022,successful,lead_introduction
JNR1009MG,USR1180,lead,2/22/2022,successful,demo_schedule
JNR1009MG,USR1180,lead,2/23/2022,successful,demo_not_attended
JNR1010MG,USR1181,lead,1/1/2022,successful,lead_introduction
JNR1010MG,USR1181,lead,1/2/2022,successful,demo_schedule
JNR1010MG,USR1181,lead,1/3/2022,successful,demo_not_attended
JNR1010MG,USR1181,lead,1/3/2022,successful,demo_not_attended
JNR1010MG,USR1181,lead,1/3/2022,unsuccessful,demo_not_attended
JNR1010MG,USR1181,lead,1/3/2022,successful,demo_not_attended
JNR1010MG,USR1182,lead,1/1/2022,successful,lead_introduction
JNR1010MG,USR1182,lead,1/2/2022,successful,demo_schedule
JNR1010MG,USR1182,lead,1/7/2022,successful,demo_not_attended
JNR1010MG,USR1182,lead,1/7/2022,successful,demo_not_attended
JNR1010MG,USR1182,lead,1/7/2022,unsuccessful,demo_not_attended
JNR1010MG,USR1182,lead,1/7/2022,successful,demo_not_attended
JNR1010MG,USR1182,awareness,1/7/2022,successful,post_demo_followup
JNR1010MG,USR1182,consideration,1/8/2022,successful,interested_for_conversion
JNR1010MG,USR1182,consideration,1/8/2022,successful,followup_for_conversion
JNR1010MG,USR1182,consideration,1/8/2022,successful,followup_for_conversion
JNR1010MG,USR1182,conversion,1/8/2022,successful,successful_conversion
JNR1010MG,USR1183,lead,1/1/2022,unsuccessful,lead_introduction
JNR1010MG,USR1183,lead,1/1/2022,successful,lead_introduction
JNR1010MG,USR1183,lead,1/3/2022,successful,demo_schedule
JNR1010MG,USR1183,lead,1/4/2022,successful,demo_not_attended
JNR1010MG,USR1183,lead,1/4/2022,successful,demo_not_attended
JNR1010MG,USR1183,lead,1/4/2022,successful,demo_not_attended
JNR1010MG,USR1183,awareness,1/4/2022,successful,post_demo_followup
JNR1010MG,USR1183,consideration,1/5/2022,successful,interested_for_conversion
JNR1010MG,USR1183,consideration,1/5/2022,successful,followup_for_conversion
JNR1010MG,USR1183,consideration,1/5/2022,successful,followup_for_conversion
JNR1010MG,USR1183,conversion,1/5/2022,successful,successful_conversion
JNR1010MG,USR1184,lead,1/2/2022,successful,lead_introduction
JNR1010MG,USR1184,lead,1/4/2022,successful,demo_schedule
JNR1010MG,USR1184,lead,1/5/2022,successful,demo_not_attended
JNR1010MG,USR1184,lead,1/5/2022,successful,demo_not_attended
JNR1010MG,USR1185,lead,1/3/2022,unsuccessful,lead_introduction
JNR1010MG,USR1185,lead,1/4/2022,successful,lead_introduction
JNR1010MG,USR1185,lead,1/5/2022,successful,demo_schedule
JNR1010MG,USR1185,lead,1/6/2022,successful,demo_not_attended
JNR1010MG,USR1185,awareness,1/6/2022,successful,post_demo_followup
JNR1010MG,USR1185,consideration,1/6/2022,successful,interested_for_conversion
JNR1010MG,USR1185,awareness,1/6/2022,successful,followup_for_consideration
JNR1010MG,USR1185,consideration,1/6/2022,successful,interested_for_conversion
JNR1010MG,USR1185,awareness,1/6/2022,successful,followup_for_consideration
JNR1010MG,USR1186,lead,1/8/2022,successful,lead_introduction
JNR1010MG,USR1186,lead,1/9/2022,successful,demo_schedule
JNR1010MG,USR1186,lead,1/10/2022,successful,demo_not_attended
JNR1010MG,USR1186,lead,1/10/2022,successful,demo_not_attended
JNR1010MG,USR1186,lead,1/10/2022,unsuccessful,demo_not_attended
JNR1010MG,USR1186,lead,1/10/2022,successful,demo_not_attended
JNR1010MG,USR1187,lead,1/8/2022,successful,lead_introduction
JNR1010MG,USR1187,lead,1/10/2022,successful,demo_schedule
JNR1010MG,USR1187,lead,1/10/2022,successful,demo_not_attended
JNR1010MG,USR1187,lead,1/10/2022,successful,demo_not_attended
