product_id,product_name,weight,brand_name,subcategory_name,category_name
2625,Britannia Fruit Fun Veg Cake,70 GM,Britannia,Biscuits & Cake,Snacks
7591,Britannia Nut & Raisin Romance Cake,140 GM,Britannia,Biscuits & Cake,Snacks
3817,Hershey's Chocolate Syrup,623 GM,Hershey's,Jams & Syrups,Packaged Food
4214,Cadbury Hot Chocolate,200 GM,Cadbury,Jams & Syrups,Packaged Food
10805,Weikfield Drinking Chocolate Tin,200 GM,Weikfield,Jams & Syrups,Packaged Food
2473,Scotch Brite Toilet Brush,"MEDIUM,1 PC",Scotch Brite,Cleaning Accessories,Cleaning Essentials
10571,Jala Brush,0,Shree Shyam,Cleaning Accessories,Cleaning Essentials
3140,Dabur Gulabari Rose Water,250 ML,Dabur,Face & Skin,Personal Care
7648,Dabur Gulabari Rose Water,120 ML,Dabur,Face & Skin,Personal Care
118,Parle Monaco Biscuits,200 GM,Parle,Biscuits & Cake,Snacks
195,Britannia 50-50 Sweet N Salty Biscuits,85 GM,Britannia,Biscuits & Cake,Snacks
2659,Britannia 50-50 Maska Chaska Biscuits,48 GM,Britannia,Biscuits & Cake,Snacks
2669,Britannia Little Heart Biscuits,34.5 GM,Britannia,Biscuits & Cake,Snacks
2674,Britannia Nutri Choice Sugar Free Cracker,100 GM,Britannia,Biscuits & Cake,Snacks
2735,Sunfeast Snacky Chilli Biscuits,64,Sunfeast,Biscuits & Cake,Snacks
2736,Sunfeast Snacky Salted Biscuits,62 GM,Sunfeast,Biscuits & Cake,Snacks
5210,Parle Krack Jack Biscuit,75.6 GM,Parle,Biscuits & Cake,Snacks
5298,Karachi Bakery Chai Biscuit,400 GM,Karachi Bakery,Biscuits & Cake,Snacks
5368,Parle Monaco,75.4 GM,Parle,Biscuits & Cake,Snacks
5950,Patanjali Namkeen Biscuit,80 GM,Patanjali,Biscuits & Cake,Snacks
8710,Patanjali Jeera Bites,65 GM,Patanjali,Biscuits & Cake,Snacks
152,Tropicana Cranberry Delight Juice,1 LTR,Tropicana,Juices & Concentrates,Beverages
4283,Real Fruit Power Cranberry Juice,1 LTR,Real,Juices & Concentrates,Beverages
2465,Vim Drop Lemon Yellow Liquid Dishwash,500 ML,Vim,Cleaners,Cleaning Essentials
4009,Vim Concentrated Gel Lemon Dishwash Liquid Green,500 ML,Vim,Cleaners,Cleaning Essentials
4724,Pril Perfect 2x Lime Dishwash Gel,500 ML,Pril,Cleaners,Cleaning Essentials
5711,Dettol Healthy Kitchen Dish & Slab Gel Lemon Fresh,750 ML,Dettol,Cleaners,Cleaning Essentials
5712,Dettol Healthy Kitchen Dish & Slab Gel Lemon Fresh,200 ML,Dettol,Cleaners,Cleaning Essentials
5806,Pril Perfect Active 2x Lime Dishwashing Gel,750 ML,Pril,Cleaners,Cleaning Essentials
5839,Vim Dishwashing Liquid,750 ML,Vim,Cleaners,Cleaning Essentials
5841,Vim Lemon Green Dishwashing Gel,250 ML,Vim,Cleaners,Cleaning Essentials
5842,Vim Lemon Power Dishwashing Gel Yellow,250 ML,Vim,Cleaners,Cleaning Essentials
7268,Vim Drop Dishwashing Liquid Mega Saver Pack,1.8 LTR,Vim,Cleaners,Cleaning Essentials
9365,Mr. Cleaner Dish wash liquid (Buy 1 Get 1 Free),2 X 550 ML,Mr. Cleaner,Cleaners,Cleaning Essentials
10445,Vim Drop Lemon Gel Refill,155 ML,Vim,Cleaners,Cleaning Essentials
10447,Vim Drop Lemon Gel Refill,225 ML,Vim,Cleaners,Cleaning Essentials
10448,Vim Drop Lemon Gel Refill,500 ML,Vim,Cleaners,Cleaning Essentials
11255,Finish Dishwasher Rinse Aid,400 ML,Finish,Cleaners,Cleaning Essentials
16,Amul Kool Elaichi,180 ML,Amul,Drinks,Dairy Goodness
17,Amul Kool Kesar,180 ML,Amul,Drinks,Dairy Goodness
18,Amul Kool Badam,180 ML,Amul,Drinks,Dairy Goodness
53,Yakult Health Drink Pack of 5,325 ML,Yakult,Drinks,Dairy Goodness
180,Amul Kool Cafe,200 ML,Amul,Drinks,Dairy Goodness
4925,Mother Dairy Mango Milk Shake,200 ML,Mother Dairy,Drinks,Dairy Goodness
7409,Mother Dairy Nutrifit Strawberry  Probiotic Protection (Pack of 5),5 X 80 ML,Mother Dairy,Drinks,Dairy Goodness
7536,Mother Dairy Chocolate Flavoured Milk,180 ML,Mother Dairy,Drinks,Dairy Goodness
7537,Mother Dairy Cold Coffee,180 ML,Mother Dairy,Drinks,Dairy Goodness
7538,Mother Dairy Kesar Elaichi Flavoured Milk,180 ML,Mother Dairy,Drinks,Dairy Goodness
7539,Mother Dairy Chocolate Milk Shake,200 ML,Mother Dairy,Drinks,Dairy Goodness
7590,Mother Dairy Nutrifit Mango Probiotic Protection (Pack of 5),5 X 80 ML,Mother Dairy,Drinks,Dairy Goodness
7717,Mother Dairy Strawberry Milk Shake,200 ML,Mother Dairy,Drinks,Dairy Goodness
8132,Hershey's Milk Shake Cookies 'N' Creme,180 ML,Hershey's,Drinks,Dairy Goodness
8133,Hershey's Milk Shake Chocolate Flavour,180 ML,Hershey's,Drinks,Dairy Goodness
8134,Hershey's Milk Shake Strawerry Flavour,180 ML,Hershey's,Drinks,Dairy Goodness
8496,Amul Pro Chocolate Flavour,200 ML,Amul,Drinks,Dairy Goodness
9591,Nescafe Chilled Latte Ready-to-drink Cold Coffee Tetra Pak,180 ML,Nescafe,Drinks,Dairy Goodness
9592,Nescafe Intense Cafe Ready-to-drink Cold Coffee Tetra Pak,180 ML,Nescafe,Drinks,Dairy Goodness
9593,Nescafe Hazelnut Ready-to-drink Cold Coffee Tetra Pak,180 ML,Nescafe,Drinks,Dairy Goodness
10315,MTR Badam Drink,180 ML,MTR,Drinks,Dairy Goodness
11044,Yakult Health Drink Lite  Pack of 5,325 ML,Yakult,Drinks,Dairy Goodness
11213,Amul Kool Badam Shakers,200 ML,Amul,Drinks,Dairy Goodness
2346,Mother Dairy Mishti Doi Cup,85 GM,Mother Dairy,Yogurt & Cream,Dairy Goodness
2349,Nestle A+ Grekyo Yoghurt Strawberry Cup,100 GM,Nestle,Yogurt & Cream,Dairy Goodness
4227,Nestle A+ Grekyo Yoghurt Mango  Cup,100 GM,Nestle,Yogurt & Cream,Dairy Goodness
4808,Mother Dairy Mishti Doi Cup,400 GM,Mother Dairy,Yogurt & Cream,Dairy Goodness
4835,Epigamia Greek Yoghurt Strawberry Cup,90 GM,Epigamia,Yogurt & Cream,Dairy Goodness
4837,Epigamia Greek Yoghurt Honey Banana Cup,90 GM,Epigamia,Yogurt & Cream,Dairy Goodness
4869,Epigamia Greek Yoghurt Natural Cup,90 GM,Epigamia,Yogurt & Cream,Dairy Goodness
4965,Epigamia Greek Yoghurt Alphonso Mango Cup,90 GM,Epigamia,Yogurt & Cream,Dairy Goodness
6982,Mother Dairy Mango Yoghurt Cup,100 GM,Mother Dairy,Yogurt & Cream,Dairy Goodness
6983,Mother Dairy Raspberry Yoghurt Cup,100 GM,Mother Dairy,Yogurt & Cream,Dairy Goodness
6984,Mother Dairy Blueberry Yoghurt Cup,100 GM,Mother Dairy,Yogurt & Cream,Dairy Goodness
7595,Mother Dairy Aam Doi Cup,85 GM,Mother Dairy,Yogurt & Cream,Dairy Goodness
7896,Nestle A+ Grekyo Yoghurt Blueberry Cup,100 GM,Nestle,Yogurt & Cream,Dairy Goodness
9328,Nestle A+ Grekyo Yoghurt Litchi Cup,100 GM,Nestle,Yogurt & Cream,Dairy Goodness
9639,Epigamia Greek Yoghurt Blueberry Cup,90 GM,Epigamia,Yogurt & Cream,Dairy Goodness
9640,Epigamia Greek Yoghurt Vanilla Bean Cup,90 GM,Epigamia,Yogurt & Cream,Dairy Goodness
9641,Epigamia Greek Yoghurt Green Apple Cup,0,Epigamia,Yogurt & Cream,Dairy Goodness
9642,Epigamia Greek Yoghurt Wild Raspberry Cup,90 GM,Epigamia,Yogurt & Cream,Dairy Goodness
9643,Epigamia Greek Yoghurt Pink Guava Cup,0,Epigamia,Yogurt & Cream,Dairy Goodness
9644,Epigamia Greek Yoghurt Strawberry With chunky Granola Cup (Snack Pack),112 GM,Epigamia,Yogurt & Cream,Dairy Goodness
9645,Epigamia Greek Yoghurt Mango With Chunky Granola  Cup (Snack Pack),112 GM,Epigamia,Yogurt & Cream,Dairy Goodness
9647,Epigamia Greek Yoghurt Natural Low Fat Cup,400 GM,Epigamia,Yogurt & Cream,Dairy Goodness
58,Maggi Rich Tomato Ketchup,500 GM,Maggi,Sauces & Chutney,Packaged Food
59,Maggi Hot & Sweet Tomato Chilli Sauce,500 GM,Maggi,Sauces & Chutney,Packaged Food
60,Heinz Tomato Ketchup 100% Natural,900 GM,Heinz,Sauces & Chutney,Packaged Food
212,Maggi Rich Tomato Ketchup,200 GM,Maggi,Sauces & Chutney,Packaged Food
3711,Cremica Squeeze Tomato Ketchup,950 GM,Cremica,Sauces & Chutney,Packaged Food
3730,Kissan Fresh Tomato Ketchup,1 KG,Kissan,Sauces & Chutney,Packaged Food
3734,Maggi Hot & Sweet Tomato Chilli Sauce,"200 GM,BOTTLE",Maggi,Sauces & Chutney,Packaged Food
3735,Maggi Rich Tomato Sauce No Onion No Garlic,500 GM,Maggi,Sauces & Chutney,Packaged Food
3736,Maggi Rich Tomato Ketchup,1 KG,Maggi,Sauces & Chutney,Packaged Food
6986,Kissan Fresh Tomato Ketchup Refill,950 GM,Kissan,Sauces & Chutney,Packaged Food
7134,Maggi Hot & Sweet Tomato Chilli Sauce,1 KG,Maggi,Sauces & Chutney,Packaged Food
7487,Del Monte Tomato Ketchup Original Blend,950 GM,Del Monte,Sauces & Chutney,Packaged Food
10221,Wingreens Farms Chinese Secret Sauce,130 GM,Wingreens Farms,Sauces & Chutney,Packaged Food
10226,Wingreens Farms Green Daredevil Chilli Sauce,130 GM,Wingreens Farms,Sauces & Chutney,Packaged Food
8301,Safal Frozen Mixed Vegetables,500 GM,Safal,Frozen Vegetables,Frozen
10731,Safal Frozen Jack Fruit,300 GM,Safal,Frozen Vegetables,Frozen
4075,Aashirvaad Atta with Multigrains,5 KG,Aashirvaad,Flour,Cooking Delight
7204,Ek Daana Multigrain/ Sattva Atta,1 KG,Ek Daana,Flour,Cooking Delight
3888,Tropicana Pineapple Delight Juice,200 ML,Tropicana,Juices & Concentrates,Beverages
166,Horlicks Chocolate Delight Refill,500 GM,Horlicks,Health Drinks,Beverages
169,PediaSure Premium Chocolate Health Drink Jar,400 GM,Pediasure,Health Drinks,Beverages
202,Boost Health Drink Refill,500 GM,Boost,Health Drinks,Beverages
203,Cadbury Bournvita Health Drink Refill,500 GM,Bournvita,Health Drinks,Beverages
205,Cadbury Bournvita 5 Star Magic Health Drink Refill,500 GM,Bournvita,Health Drinks,Beverages
3613,Cadbury Bournvita Health Drink Jar,500 GM,Bournvita,Health Drinks,Beverages
3614,Complan Nutrition and Health Drink Royale Chocolate (Carton),500 GM,Complan,Health Drinks,Beverages
3628,Protinex Original,400 GM,Protinex,Health Drinks,Beverages
4327,Horlicks Chocolate Delight Refill,1 KG,Horlicks,Health Drinks,Beverages
4331,Horlicks Chocolate Delight Flavour Jar,500 GM,Horlicks,Health Drinks,Beverages
4338,Women's Horlicks Chocolate,400 GM,Horlicks,Health Drinks,Beverages
4343,Cadbury Bournvita Health Drink Jar,1 KG,Bournvita,Health Drinks,Beverages
4344,Cadbury Bournvita Lil Champs Health Drink Jar,500 GM,Bournvita,Health Drinks,Beverages
4351,Complan Nutrition & Health Drink Kesar Badam (Carton),500 GM,Complan,Health Drinks,Beverages
6531,Horlicks Classic Malt Health Drink Refill,500 GM,Horlicks,Health Drinks,Beverages
6830,Horlicks Growth Plus Chocolate,400 GM,Horlicks,Health Drinks,Beverages
8153,Protinex Original,250 GM,Protinex,Health Drinks,Beverages
8622,Horlicks Chocolate Flavor Refill,750 GM,Horlicks,Health Drinks,Beverages
8675,Patanjali Aloe Vera Fiber Juice,1 LTR,Patanjali,Health Drinks,Beverages
9163,Nestle Milo,180 ML,Nestle,Health Drinks,Beverages
9297,Horlicks Classic Malt Health Drink Jar,500 GM,Horlicks,Health Drinks,Beverages
10413,Pediasure Vanilla Delight Health Drink Refill,200 GM,Pediasure,Health Drinks,Beverages
10668,Cadbury Bournvita Pro Health Drink Refill,750 GM,Bournvita,Health Drinks,Beverages
10917,Kiva Amla Shot Pack of 6,0,Kiva,Health Drinks,Beverages
10918,Kiva Aloe Vera Shot Pack of 6,0,Kiva,Health Drinks,Beverages
10922,Kiva Lemon Honey Cinnamon Shot Pack of 6,0,Kiva,Health Drinks,Beverages
11171,Cadbury Bournvita Chocolate Health Drink Jar,200 GM,Bournvita,Health Drinks,Beverages
4510,Odomos Natural Cream,50 GM,Odomos,Repellents,Home Essentials
8171,Odomos Natural Mosquito Repellent Cream,100 GM,Odomos,Repellents,Home Essentials
2599,Hit Red Kills Hidden Cockroaches Spray,625 ML,Hit,Repellents,Home Essentials
4297,Hit black Spray For Mosquitoes And Flies,625 ML,Hit,Repellents,Home Essentials
4512,Hit Red Kills Hidden Cockroaches spray (Fresh Fragrance),400 ML,Hit,Repellents,Home Essentials
5788,Odomos Naturals Mosquito Repellent Spray,100 ML,Odomos,Repellents,Home Essentials
8409,Hit Black Spray For Mosquitoes And Flies (Lime Fragrance),625 ML,Hit,Repellents,Home Essentials
9118,Hit Anti Roach Gel Kills Hidden Cockroaches,20 GM,Hit,Repellents,Home Essentials
9406,Bodyguard Herbal Mosquito Repellent Spray,100 ML,Bodyguard,Repellents,Home Essentials
3775,Dr. Oetker Fun Foods Sandwich Spread Cheese & Chilli,250 GM,Dr. Oetker Fun Foods,Spreads & Dips,Packaged Food
3778,Dr. Oetker Fun Foods Sandwich Spread Cucumber & Carrot,275 GM,Dr. Oetker Fun Foods,Spreads & Dips,Packaged Food
3779,Dr. Oetker Fun Foods Sandwich Spread Thousand Island,250 GM,Dr. Oetker Fun Foods,Spreads & Dips,Packaged Food
10498,Cremica  Sandwich Cheese Spread,275 GM,Cremica,Spreads & Dips,Packaged Food
8229,Raw Pressery Cold Pressed Juice Sugarcane,250 ML,Raw Pressery,Juices & Concentrates,Beverages
8230,Raw Pressery Cold Pressed Juice Sugarcane,1 LTR,Raw Pressery,Juices & Concentrates,Beverages
2517,Dettol Antiseptic Liquid,250 ML,Dettol,Antiseptic,Wellness & Health
5710,Dettol Antiseptic Liquid,550 ML,Dettol,Antiseptic,Wellness & Health
2075,Nestle Nan Pro 2 Follow Up Formula Stage 2 (After 6 Months),400 GM,Nestle,Food & Formula,Baby Care
6792,La Carne Smoked Chicken Breast,220 GM,La Carne,Exotic,Meat
6799,La Carne Champagne Chicken Ham Smoked,150 GM,La Carne,Exotic,Meat
3776,Dr. Oetker Fun Foods Chocolate Spread Fudge,425 GM,Dr. Oetker Fun Foods,Spreads & Dips,Packaged Food
7525,Nutella Chocolate Hazelnut Spread With Cocoa,350 GM,Nutella,Spreads & Dips,Packaged Food
8262,Hershey's Cocoa Spread,350 GM,Hershey's,Spreads & Dips,Packaged Food
2503,Surf Excel Liquid Detergent,500 ML,Surf Excel,Detergents,Cleaning Essentials
4223,Ezee Liquid Detergent,500 GM,Ezee,Detergents,Cleaning Essentials
4633,Ezee Liquid Detergent,1 KG,Ezee,Detergents,Cleaning Essentials
8536,Surf Excel Matic Front Load Liquid Detergent,500 ML,Surf Excel,Detergents,Cleaning Essentials
8537,Surf Excel Matic  Front  Load Liquid Detergent,1.02 LTR,Surf Excel,Detergents,Cleaning Essentials
8955,Surf Excel Matic Liquid Top Load Detergent,1.02 LTR,Surf Excel,Detergents,Cleaning Essentials
9145,Surf Excel Liquid Detergent,1.05 LTR,Surf Excel,Detergents,Cleaning Essentials
9477,Genteel Liquid Detergent ( Buy 1 Get 1 Free),1 KG + 1 KG,Genteel,Detergents,Cleaning Essentials
9486,Ezee Liquid Detergent (Super Saver Pack of 2),2 X 1 KG,Ezee,Detergents,Cleaning Essentials
9814,Ezee Liquid Detergent (Buy 2 Get 1 Free),3 X 1 KG,Ezee,Detergents,Cleaning Essentials
2478,Active Wheel (Green Pack),1 KG,Wheel,Detergents,Cleaning Essentials
2484,Rin Detergent Powder,1 KG,Rin,Detergents,Cleaning Essentials
2486,Surf Excel Matic Top Load Detergent Powder,2 KG,Surf Excel,Detergents,Cleaning Essentials
2487,Surf Excel Matic Top Load Detergent Powder,1 KG,Surf Excel,Detergents,Cleaning Essentials
2488,Surf Excel Quickwash Detergent Powder,1 KG,Surf Excel,Detergents,Cleaning Essentials
4047,Surf Excel Matic Front Load Detergent Powder,1 KG,Surf Excel,Detergents,Cleaning Essentials
4052,Rin Refresh Lemon and Rose Detergent Powder,1 KG,Rin,Detergents,Cleaning Essentials
4271,Active Wheel  (Blue Pack),1 KG,Wheel,Detergents,Cleaning Essentials
4323,Surf Excel Matic Front Load Detergent Powder,2 KG,Surf Excel,Detergents,Cleaning Essentials
4324,Tide Double Power Jasmine & Rose Detergent Powder,5 KG,Tide,Detergents,Cleaning Essentials
4526,Tide Double Power Jasmine & Rose Detergent Powder,1 KG,Tide,Detergents,Cleaning Essentials
4972,Surf Excel Easy Wash Detergent Powder,1 KG,Surf Excel,Detergents,Cleaning Essentials
5767,Henko Matic Lintelligent Front Load Detergent Powder (Get 500 GM Free),1.5 KG,Henko,Detergents,Cleaning Essentials
5830,Tide Naturals Lemon & Chandan Detergent Powder,800 GM,Tide,Detergents,Cleaning Essentials
7181,Ariel Matic Top Load Detergent Powder,1 KG,Ariel,Detergents,Cleaning Essentials
7182,Ariel Matic Front Load Detergent Powder,1 KG,Ariel,Detergents,Cleaning Essentials
7276,Ariel Matic Front Load Detergent Powder,2 KG,Ariel,Detergents,Cleaning Essentials
8956,Patanjali Herbo Wash Detergent Powder,1 KG,Patanjali,Detergents,Cleaning Essentials
9213,Surf Excel Easy Wash Detergent Powder,1.5 KG,Surf Excel,Detergents,Cleaning Essentials
9284,Surf Excel Easy Wash Detergent Powder,500 GM,Surf Excel,Detergents,Cleaning Essentials
9294,Ariel Matic Front Load Detergent Powder (Buy 4 kg Get 2 kg Free),4 KG + 2 KG FREE,Ariel,Detergents,Cleaning Essentials
9478,Ariel Matic Top Load Detergent Powder (Buy 4 KG Get 2 KG Free),4 KG + 2 KG FREE,Ariel,Detergents,Cleaning Essentials
10890,Surf Excel Easy Wash Detergent Powder,4 KG,Surf Excel,Detergents,Cleaning Essentials
11072,Tide Double Power Detergent Powder Lemon & Mint,1 KG,Tide,Detergents,Cleaning Essentials
6,Mother Dairy Live Lite Low Fat Milk Pouch,500 ML,Mother Dairy,Fresh Milk,Milk
5163,Amul Diamond Milk Pouch,500 ML,Amul,Fresh Milk,Milk
11222,Mother Dairy Double Toned Low Fat Milk Pouch,450 ML,Mother Dairy,Fresh Milk,Milk
5050,Zucchini Green,500 GM,Fresh,Exotic Vegetables,Fresh
5052,Cherry Tomato - Red,200 GM,Fresh,Exotic Vegetables,Fresh
5053,Red Bell Peppers,2 PC,Fresh,Exotic Vegetables,Fresh
5060,Yellow Bell Peppers,2 PC,Fresh,Exotic Vegetables,Fresh
5062,Baby Corn,200 GM,Fresh,Exotic Vegetables,Fresh
5068,Iceberg,300 GM,Fresh,Exotic Vegetables,Fresh
5073,Lemongrass,100 GM,Fresh,Exotic Vegetables,Fresh
5074,Zucchini Yellow,500 GM,Fresh,Exotic Vegetables,Fresh
5161,Basil (Pesticide Free -Hydroponic Farm),50 GM,Fresh,Exotic Vegetables,Fresh
5260,Lettuce: Lollo Rossa (Pesticides Free - Hydroponic Farm),200 GM,Fresh,Exotic Vegetables,Fresh
10143,Raw Turmeric (Haldi),200 GM,Fresh,Exotic Vegetables,Fresh
10837,Chinese Cabbage,1 Unit (750 - 1000 GM),Fresh,Exotic Vegetables,Fresh
10838,Celery,250 GM,Fresh,Exotic Vegetables,Fresh
11185,Nature's Miracle Bell Peppers,400 GM,Fresh,Exotic Vegetables,Fresh
11189,Nature's Miracle Super Sweet Snack Pepper,150 GM,Fresh,Exotic Vegetables,Fresh
11190,Nature's Miracle Cherry Tomatoes,250 GM,Fresh,Exotic Vegetables,Fresh
11192,Nature's Miracle Candy Tomatoes,250 GM,Fresh,Exotic Vegetables,Fresh
11193,Nature's Miracle Snack Cucumber,250 GM,Fresh,Exotic Vegetables,Fresh
9343,Tru Bar Almond Date,0,Tru Bar,Chocolates & Candies,Snacks
22,Harvest Gold Multigrain Bread,450 GM,Harvest Gold,Breads,Breakfast
4967,English Oven Multigrain Bread,400 GM,English Oven,Breads,Breakfast
5340,Coco Company Multigrain Bread,350 GM,The Coco Company,Breads,Breakfast
8910,Paushtaa Whole Wheat Olive Sub-Bread,200 GM,Paushtaa,Breads,Breakfast
4506,Good Knight Silver Refill,"1 PC,60 Nights",Good Knight,Repellents,Home Essentials
4507,Good Knight Advance Xpress Refill,"1 PC,60 Nights",Good Knight,Repellents,Home Essentials
4508,Good Knight Power Active+ (Machine + Refill),0,Good Knight,Repellents,Home Essentials
4511,Hit black Spray For Mosquitoes And Flies,400 ML,Hit,Repellents,Home Essentials
5694,All Out Ultra Power+ Fan Refill (Pack Of 2),2 X 45 ML,All Out,Repellents,Home Essentials
5784,Mortein Insta 5 (Machine & Refill) Mosquito Repellent,1 Unit,Mortein,Repellents,Home Essentials
9116,Good Knight Active+ Cartridge Twin Saver Pack,2 X 45 ML,Good Knight,Repellents,Home Essentials
9349,Good Knight Xpress System,"35 ML,35 N",Good Knight,Repellents,Home Essentials
9350,Good Knight Power Active+ Lavender Refill,45 ML,Good Knight,Repellents,Home Essentials
2282,Keya Herbs Garlic Bread Seasoning,50 GM,Keya,Spices & Pastes,Cooking Delight
2284,Keya Herbs Oregano,9 GM,Keya,Spices & Pastes,Cooking Delight
9651,Keya Wonder Hot Red Chilli Flakes,40 GM,Keya,Spices & Pastes,Cooking Delight
2882,Lakme Peach Milk Moisturiser SPF 24,120 ML,Lakme,Face & Skin,Personal Care
2962,Vaseline Healthy Bright Sun + Pollution Protection SPF 30 PA++,100 ML,Vaseline,Face & Skin,Personal Care
3229,Lotus Herbals Safe Sun 3 In 1 Matte Look Daily Sunblock SPF 40,100 GM,Lotus,Face & Skin,Personal Care
3921,Bambino Vermicelli,425 GM,Bambino,Indian Breakfast,Breakfast
7381,Bambino Vermicelli Roasted,900 GM,Bambino,Indian Breakfast,Breakfast
7382,Bambino Vermicelli,900 GM,Bambino,Indian Breakfast,Breakfast
7211,Farm Fresh American Sweet Corns (Buy 1 Get 1 Free),2 X 500 GM,Farm Fresh No. 1,Frozen Vegetables,Frozen
4778,Odonil  Mystic Rose Air Freshner,50 GM,Odonil,Fresheners,Home Essentials
4779,Odonil Jasmine Mist Air Freshner,75 GM,Odonil,Fresheners,Home Essentials
10390,Odonil Orchid Dew Air Freshener,75 GM,Odonil,Fresheners,Home Essentials
9481,Morde Dark Chocolate (CH D45),0,Morde,Ready to Cook & Eat,Packaged Food
8102,Fem Gold Fairness Creme Bleach,24 GM,Fem,Face & Skin,Personal Care
105,Britannia Vita Marie Gold Biscuits,150 GM,Britannia,Biscuits & Cake,Snacks
106,Britannia Nutri Choice Hi Fibre Digestive Biscuits,100 GM,Britannia,Biscuits & Cake,Snacks
191,Unibic Honey Oatmeal Cookies,75 GM,Unibic,Biscuits & Cake,Snacks
2670,Britannia Marie Gold Biscuits,250 GM,Britannia,Biscuits & Cake,Snacks
2677,Britannia Nutri Choice Hi Fibre Digestive Biscuits,250 GM,Britannia,Biscuits & Cake,Snacks
2678,Britannia Nutrichoice Essentials Oats Cookies,150 GM,Britannia,Biscuits & Cake,Snacks
2700,McVitie's Wholewheat Marie Biscuits,200 GM,McVitie's,Biscuits & Cake,Snacks
2702,McVitie's Whole Wheat Marie Biscuits,100 GM,McVitie's,Biscuits & Cake,Snacks
2730,Sunfeast Marie Light Oats Fibre,120 GM,Sunfeast,Biscuits & Cake,Snacks
2731,Sunfeast Marie Light Vita Orange,120 GM,Sunfeast,Biscuits & Cake,Snacks
2732,Sunfeast Marie Light Active,200 GM,Sunfeast,Biscuits & Cake,Snacks
5932,McVitie's Digestive Dark Chocolate Biscuit,200 GM,McVitie's,Biscuits & Cake,Snacks
5949,Patanjali Marie Biscuit,88.8 GM,Patanjali,Biscuits & Cake,Snacks
5967,Sunfeast Farmlite Oats With Raisins Cookie Biscuits,150 GM,Sunfeast,Biscuits & Cake,Snacks
6993,Sunfeast Farmlite Digestive(No Added Sugar),100 GM,Sunfeast,Biscuits & Cake,Snacks
7581,Britannia Nutrichoice Oats Orange Cookies,75 GM,Britannia,Biscuits & Cake,Snacks
8816,McVitie's Digestive Biscuits Wholewheat,250 GM,McVitie's,Biscuits & Cake,Snacks
8817,McVitie's Digestive Biscuits Wholewheat,100 GM,McVitie's,Biscuits & Cake,Snacks
9129,Mcvities Wholewheat Digestive Biscuits (Get 33% Extra),200 GM,McVitie's,Biscuits & Cake,Snacks
9131,Mcvities Wholewheat Digestive Biscuits,400 GM,McVitie's,Biscuits & Cake,Snacks
9697,Britannia Marie Gold Biscuits (Get 14% Free),78 GM,Britannia,Biscuits & Cake,Snacks
3889,Tropicana Pomegranate Delight Juice,1 LTR,Tropicana,Juices & Concentrates,Beverages
8512,Paper Boat Anar Fruit Drink,1 LTR,Paper Boat,Juices & Concentrates,Beverages
6664,MTR Pav Bhaji Ready to Eat,300 GM,MTR,Ready to Cook & Eat,Packaged Food
10326,MTR Jeera Rice,250 GM,MTR,Ready to Cook & Eat,Packaged Food
10328,MTR Khaman Dhokla,500 GM,MTR,Ready to Cook & Eat,Packaged Food
10801,Fingerlix  Puran Poli,0,Fingerlix,Ready to Cook & Eat,Packaged Food
4922,Hamdard Roohafza,750 ML,Hamdard,Juices & Concentrates,Beverages
6596,Dabur Hommade Lemoneez Squash,250 ML,Dabur,Juices & Concentrates,Beverages
10995,The Gourmet Jar Fiery Sundried Tomato Garlic Spread With Naga Chilli,125 GM,The Gourmet Jar,Spreads & Dips,Packaged Food
10135,Dettol SiTi Shield Protect+ N95 Anti Pollution Smart Mask Large,0,Dettol,Cold & Cough,Wellness & Health
10136,Dettol SiTi Shield Protect+ N95 Anti Pollution Smart Mask Medium,1 Unit,Dettol,Cold & Cough,Wellness & Health
4635,Home Lites Matchbox Extra Long,1 Unit,Home Lites,Pooja Needs,Home Essentials
3334,Garnier Color Naturals Light Brown Shade No. 5 Hair Color,70 ML + 60 GM,Garnier,Hair Care,Personal Care
3337,L'Oreal Casting Creme Gloss Dark Brown Hair Color Shade No.400,87.5 GM + 72 ML,L'Oreal,Hair Care,Personal Care
3345,L'Oreal Paris Casting Creme Gloss Darkest Brown Hair Color Shade No. 300,87.5 GM + 72 ML,L'Oreal,Hair Care,Personal Care
3346,L'Oreal Paris Casting Creme Gloss Ebony Black Hair Color Shade No. 200,87.5 GM + 72 ML,L'Oreal,Hair Care,Personal Care
11142,Bblunt Salon Secret Hair Colour Chocolate Dark Brown 3,100 GM + 8 ML,Bblunt,Hair Care,Personal Care
2167,24 Mantra Organic Brown Chana Whole,500 GM,24 Mantra,Pulses,Cooking Delight
4190,Mangat Ram Safed Chana / Kabuli Chana (Dollar),500 GM,Mangat Ram,Pulses,Cooking Delight
4244,24 Mantra Roasted Bengal Gram,500 GM,24 Mantra,Pulses,Cooking Delight
5439,Premium Chana Brown/Black,500 GM,Premium,Pulses,Cooking Delight
5440,Premium Kabuli Chana/Safed Chana,500 GM,Premium,Pulses,Cooking Delight
8405,Tata Sampann Kabuli Chana,500 GM,Tata Sampann,Pulses,Cooking Delight
4885,Harvest Gold Kulcha,250 GM,Harvest Gold,Breads,Breakfast
4942,English Oven Kulcha Bread,200 GM,English Oven,Breads,Breakfast
9281,Paushtaa Whole Wheat Pizza Base Thin Crust,2 Units (8 Inches),Paushtaa,Breads,Breakfast
